Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.951399999999999864e+02
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.952399999999999523e+02
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.954699999999999704e+02
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.954699999999999704e+02
2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.958899999999999864e+02
2.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.960099999999999909e+02
3.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.959799999999999613e+02
3.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.961799999999999500e+02
3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.965000000000000000e+02
3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.966899999999999977e+02
3.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.967899999999999636e+02
3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.969799999999999613e+02
3.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.971699999999999591e+02
3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.972099999999999795e+02
3.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.974299999999999500e+02
3.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.933999999999999773e+02,2.977500000000000000e+02
4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.934399999999999977e+02,2.977899999999999636e+02
4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.935299999999999727e+02,2.978799999999999955e+02
4.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.935000000000000000e+02,2.982699999999999818e+02
4.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.936599999999999682e+02,2.983700000000000045e+02
4.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.936599999999999682e+02,2.987199999999999704e+02
4.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,2.987199999999999704e+02
4.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.936899999999999977e+02,2.990399999999999636e+02
4.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,2.991399999999999864e+02
4.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,2.992699999999999818e+02
4.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,2.995899999999999750e+02
5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,2.998499999999999659e+02
5.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,3.000099999999999909e+02
5.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,3.002699999999999818e+02
5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,3.003999999999999773e+02
5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.937299999999999613e+02,3.006200000000000045e+02
5.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.938199999999999932e+02,3.008199999999999932e+02
5.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.939499999999999886e+02,3.006899999999999977e+02
5.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940199999999999818e+02,3.009799999999999613e+02
5.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.012999999999999545e+02
5.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.015899999999999750e+02
6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.016200000000000045e+02
6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.016499999999999773e+02
6.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.020699999999999932e+02
6.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.022699999999999818e+02
6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940499999999999545e+02,3.025899999999999750e+02
6.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.940799999999999841e+02,3.027500000000000000e+02
6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.941099999999999568e+02,3.029099999999999682e+02
6.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.942399999999999523e+02,3.030399999999999636e+02
6.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.942399999999999523e+02,3.032999999999999545e+02
6.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943700000000000045e+02,3.034599999999999795e+02
7.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943399999999999750e+02,3.036200000000000045e+02
7.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943700000000000045e+02,3.035899999999999750e+02
7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943700000000000045e+02,3.039699999999999704e+02
7.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943700000000000045e+02,3.040999999999999659e+02
7.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943999999999999773e+02,3.044299999999999500e+02
7.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.943700000000000045e+02,3.045899999999999750e+02
7.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.944699999999999704e+02,3.046200000000000045e+02
7.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946599999999999682e+02,3.047799999999999727e+02
7.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946599999999999682e+02,3.051699999999999591e+02
7.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946899999999999977e+02,3.053599999999999568e+02
8.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946899999999999977e+02,3.052999999999999545e+02
8.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946899999999999977e+02,3.056499999999999773e+02
8.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946899999999999977e+02,3.056499999999999773e+02
8.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.946899999999999977e+02,3.059399999999999977e+02
8.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.947299999999999613e+02,3.060999999999999659e+02
8.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.947899999999999636e+02,3.061699999999999591e+02
8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.950199999999999818e+02,3.063899999999999864e+02
8.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.949799999999999613e+02,3.066799999999999500e+02
8.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.950199999999999818e+02,3.070000000000000000e+02
8.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.950199999999999818e+02,3.070000000000000000e+02
9.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,2.950199999999999818e+02,3.073299999999999841e+02
